OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q1,Q1-1994,USD,US Dollar,6,millions,2010,2010,12813976.764887
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q2,Q2-1994,USD,US Dollar,6,millions,2010,2010,12840293.081214
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q3,Q3-1994,USD,US Dollar,6,millions,2010,2010,12966328.807316
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1994-Q4,Q4-1994,USD,US Dollar,6,millions,2010,2010,13101622.323965
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,USD,US Dollar,6,millions,2010,2010,13168634.350018
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,USD,US Dollar,6,millions,2010,2010,13250880.827021
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,USD,US Dollar,6,millions,2010,2010,13331632.844709
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,USD,US Dollar,6,millions,2010,2010,13389818.93842
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,USD,US Dollar,6,millions,2010,2010,13441886.045221
OECDE,OECD - Europe,B1_GE,Gross domestic product - expenditure approach,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,USD,US Dollar,6,millions,2010,2010,13521513.556291
